sub_votproCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_codFormula,vot_parCodigo,votVotosPartido,votPorcenVotos
"14","001","999","0907","0907",26750,1.50400000e+01
"14","002","999","0071","0071",128,5.60000002e-01
"14","002","999","0616","0616",35,1.50000006e-01
"14","002","999","0625","0625",29,1.29999995e-01
"14","002","999","0900","0900",16742,7.30999985e+01
"14","002","999","0901","0901",52,2.30000004e-01
"14","002","999","0902","0902",487,2.13000011e+00
"14","002","999","0903","0903",2441,1.06599998e+01
"14","002","999","0905","0905",1412,6.17000008e+00
"14","002","999","0906","0906",37,1.59999996e-01
"14","002","999","0907","0907",1540,6.71999979e+00
"14","003","999","0071","0071",69,4.60000008e-01
"14","003","999","0616","0616",14,9.00000036e-02
"14","003","999","0625","0625",34,2.30000004e-01
"14","003","999","0900","0900",11693,7.84400024e+01
"14","003","999","0901","0901",38,2.50000000e-01
"14","003","999","0902","0902",177,1.19000006e+00
"14","003","999","0903","0903",1257,8.43000031e+00
"14","003","999","0905","0905",756,5.07000017e+00
"14","003","999","0906","0906",34,2.30000004e-01
"14","003","999","0907","0907",835,5.59999990e+00
"14","004","999","0071","0071",96,3.40000004e-01
"14","004","999","0616","0616",27,1.00000001e-01
"14","004","999","0625","0625",42,1.50000006e-01
"14","004","999","0900","0900",19398,6.96699982e+01
"14","004","999","0901","0901",143,5.09999990e-01
"14","004","999","0902","0902",2437,8.75000000e+00
"14","004","999","0903","0903",2386,8.56999969e+00
"14","004","999","0905","0905",2304,8.27000046e+00
"14","004","999","0906","0906",82,2.89999992e-01
"14","004","999","0907","0907",928,3.32999992e+00
"14","005","999","0071","0071",30,5.50000012e-01
"14","005","999","0616","0616",5,9.00000036e-02
"14","005","999","0625","0625",5,9.00000036e-02
"14","005","999","0900","0900",3363,6.21399994e+01
"14","005","999","0901","0901",3,5.99999987e-02
"14","005","999","0902","0902",136,2.50999999e+00
"14","005","999","0903","0903",1499,2.77000008e+01
"14","005","999","0905","0905",249,4.59999990e+00
"14","005","999","0906","0906",6,1.09999999e-01
"14","005","999","0907","0907",116,2.14000010e+00
"14","006","999","0071","0071",21,1.89999998e-01
"14","006","999","0616","0616",4,3.99999991e-02
"14","006","999","0625","0625",203,1.79999995e+00
"14","006","999","0900","0900",7646,6.76800003e+01
"14","006","999","0901","0901",1,9.99999978e-03
"14","006","999","0902","0902",2218,1.96299992e+01
"14","006","999","0903","0903",549,4.86000013e+00
"14","006","999","0905","0905",520,4.59999990e+00
"14","006","999","0906","0906",13,1.19999997e-01
"14","006","999","0907","0907",123,1.09000003e+00
"14","007","999","0071","0071",90,2.70000011e-01
"14","007","999","0616","0616",14,3.99999991e-02
"14","007","999","0625","0625",33,1.00000001e-01
"14","007","999","0900","0900",25382,7.73399963e+01
"14","007","999","0901","0901",43,1.29999995e-01
"14","007","999","0902","0902",434,1.32000005e+00
"14","007","999","0903","0903",3881,1.18299999e+01
"14","007","999","0905","0905",2104,6.40999985e+00
"14","007","999","0906","0906",107,3.30000013e-01
"14","007","999","0907","0907",730,2.22000003e+00
"14","008","999","0071","0071",228,3.89999986e-01
"14","008","999","0616","0616",58,1.00000001e-01
"14","008","999","0625","0625",208,3.60000014e-01
"14","008","999","0900","0900",40080,6.92900009e+01
"14","008","999","0901","0901",287,5.00000000e-01
"14","008","999","0902","0902",3286,5.67999983e+00
"14","008","999","0903","0903",7451,1.28800001e+01
"14","008","999","0905","0905",3703,6.40000010e+00
"14","008","999","0906","0906",225,3.89999986e-01
"14","008","999","0907","0907",2315,4.00000000e+00
"14","009","999","0071","0071",99,3.79999995e-01
"14","009","999","0616","0616",17,7.00000003e-02
"14","009","999","0625","0625",190,7.30000019e-01
"14","009","999","0900","0900",17396,6.72099991e+01
"14","009","999","0901","0901",30,1.19999997e-01
"14","009","999","0902","0902",498,1.91999996e+00
"14","009","999","0903","0903",5664,2.18799992e+01
"14","009","999","0905","0905",1447,5.59000015e+00
"14","009","999","0906","0906",45,1.70000002e-01
"14","009","999","0907","0907",497,1.91999996e+00
"14","010","999","0071","0071",109,3.60000014e-01
"14","010","999","0616","0616",55,1.80000007e-01
"14","010","999","0625","0625",34,1.09999999e-01
"14","010","999","0900","0900",24027,7.96100006e+01
"14","010","999","0901","0901",31,1.00000001e-01
"14","010","999","0902","0902",1429,4.73999977e+00
"14","010","999","0903","0903",2294,7.59999990e+00
"14","010","999","0905","0905",1239,4.11000013e+00
"14","010","999","0906","0906",73,2.39999995e-01
"14","010","999","0907","0907",888,2.94000006e+00
"14","011","999","0071","0071",19,1.19999997e-01
"14","011","999","0616","0616",11,7.00000003e-02
"14","011","999","0625","0625",150,9.70000029e-01
"14","011","999","0900","0900",9882,6.37799988e+01
"14","011","999","0901","0901",8,5.00000007e-02
"14","011","999","0902","0902",4139,2.67199993e+01
"14","011","999","0903","0903",773,4.98999977e+00
"14","011","999","0905","0905",396,2.55999994e+00
"14","011","999","0906","0906",5,2.99999993e-02
"14","011","999","0907","0907",110,7.09999979e-01
"14","012","999","0071","0071",110,6.20000005e-01
"14","012","999","0616","0616",18,1.00000001e-01
"14","012","999","0625","0625",11,5.99999987e-02
"14","012","999","0900","0900",10399,5.82799988e+01
"14","012","999","0901","0901",38,2.09999993e-01
"14","012","999","0902","0902",179,1.00000000e+00
"14","012","999","0903","0903",5298,2.96900005e+01
"14","012","999","0905","0905",1004,5.63000011e+00
"14","012","999","0906","0906",100,5.60000002e-01
"14","012","999","0907","0907",687,3.84999990e+00
"14","013","999","0071","0071",103,3.00000012e-01
"14","013","999","0616","0616",36,1.00000001e-01
"14","013","999","0625","0625",40,1.09999999e-01
"14","013","999","0900","0900",21992,6.30299988e+01
"14","013","999","0901","0901",52,1.50000006e-01
"14","013","999","0902","0902",8457,2.42399998e+01
"14","013","999","0903","0903",2080,5.96000004e+00
"14","013","999","0905","0905",1562,4.48000002e+00
"14","013","999","0906","0906",69,2.00000003e-01
"14","013","999","0907","0907",502,1.44000006e+00
"14","014","999","0071","0071",326,7.59999990e-01
"14","014","999","0616","0616",27,5.99999987e-02
"14","014","999","0625","0625",238,5.60000002e-01
"14","014","999","0900","0900",25472,5.95900002e+01
"14","014","999","0901","0901",87,2.00000003e-01
"14","014","999","0902","0902",818,1.90999997e+00
"14","014","999","0903","0903",8778,2.05300007e+01
"14","014","999","0905","0905",5842,1.36700001e+01
"14","014","999","0906","0906",219,5.09999990e-01
"14","014","999","0907","0907",942,2.20000005e+00
"14","015","999","0071","0071",229,1.75000000e+00
"14","015","999","0616","0616",6,5.00000007e-02
"14","015","999","0625","0625",8,5.99999987e-02
"14","015","999","0900","0900",9415,7.18899994e+01
"14","015","999","0901","0901",0,0.00000000e+00
"14","015","999","0902","0902",2083,1.59099998e+01
"14","015","999","0903","0903",763,5.82999992e+00
"14","015","999","0905","0905",503,3.83999991e+00
"14","015","999","0906","0906",13,1.00000001e-01
"14","015","999","0907","0907",76,5.79999983e-01
"14","016","999","0071","0071",361,8.10000002e-01
"14","016","999","0616","0616",55,1.19999997e-01
"14","016","999","0625","0625",81,1.80000007e-01
"14","016","999","0900","0900",32464,7.30599976e+01
"14","016","999","0901","0901",225,5.09999990e-01
"14","016","999","0902","0902",1389,3.13000011e+00
"14","016","999","0903","0903",4287,9.64999962e+00
"14","016","999","0905","0905",3925,8.82999992e+00
"14","016","999","0906","0906",268,6.00000024e-01
"14","016","999","0907","0907",1381,3.10999990e+00
"14","017","999","0071","0071",70,3.00000012e-01
"14","017","999","0616","0616",12,5.00000007e-02
"14","017","999","0625","0625",56,2.39999995e-01
"14","017","999","0900","0900",17672,7.48199997e+01
"14","017","999","0901","0901",39,1.70000002e-01
"14","017","999","0902","0902",3301,1.39799995e+01
"14","017","999","0903","0903",1210,5.11999989e+00
"14","017","999","0905","0905",887,3.75999999e+00
"14","017","999","0906","0906",31,1.29999995e-01
"14","017","999","0907","0907",342,1.45000005e+00
"14","999","999","0071","0071",4441,7.40000010e-01
"14","999","999","0616","0616",928,1.50000006e-01
"14","999","999","0625","0625",2431,4.09999996e-01
"14","999","999","0900","0900",379874,6.34099998e+01
"14","999","999","0901","0901",1962,3.30000013e-01
"14","999","999","0902","0902",36059,6.01999998e+00
"14","999","999","0903","0903",80951,1.35100002e+01
"14","999","999","0905","0905",51151,8.53999996e+00
"14","999","999","0906","0906",2473,4.09999996e-01
"14","999","999","0907","0907",38762,6.46999979e+00
"18","001","999","0068","0068",417,6.10000014e-01
"18","001","999","0153","0153",968,1.41999996e+00
"18","001","999","0501","0501",29015,4.25699997e+01
"18","001","999","0518","0518",20255,2.97199993e+01
"18","001","999","0526","0526",1733,2.53999996e+00
"18","001","999","0821","0821",15769,2.31399994e+01
"18","002","999","0068","0068",105,3.49999994e-01
"18","002","999","0153","0153",255,8.39999974e-01
"18","002","999","0501","0501",14965,4.93699989e+01
"18","002","999","0518","0518",12493,4.12099991e+01
"18","002","999","0526","0526",275,9.10000026e-01
"18","002","999","0821","0821",2219,7.32000017e+00
"18","003","999","0068","0068",214,4.69999999e-01
"18","003","999","0153","0153",647,1.42999995e+00
"18","003","999","0501","0501",28432,6.29700012e+01
"18","003","999","0518","0518",9859,2.18299999e+01
"18","003","999","0526","0526",650,1.44000006e+00
"18","003","999","0821","0821",5353,1.18500004e+01
"18","004","999","0068","0068",257,5.09999990e-01
"18","004","999","0153","0153",665,1.32000005e+00
"18","004","999","0501","0501",24376,4.83300018e+01
"18","004","999","0518","0518",17740,3.51699982e+01
"18","004","999","0526","0526",853,1.69000006e+00
"18","004","999","0821","0821",6547,1.29799995e+01
"18","005","999","0068","0068",6,1.80000007e-01
"18","005","999","0153","0153",11,3.30000013e-01
"18","005","999","0501","0501",1733,5.21699982e+01
"18","005","999","0518","0518",1393,4.19300003e+01
"18","005","999","0526","0526",6,1.80000007e-01
"18","005","999","0821","0821",173,5.21000004e+00
"18","006","999","0068","0068",332,4.90000010e-01
"18","006","999","0153","0153",976,1.45000005e+00
"18","006","999","0501","0501",38832,5.78199997e+01
"18","006","999","0518","0518",19190,2.85699997e+01
"18","006","999","0526","0526",761,1.13000000e+00
"18","006","999","0821","0821",7069,1.05299997e+01
"18","007","999","0068","0068",35,5.09999990e-01
"18","007","999","0153","0153",63,9.20000017e-01
"18","007","999","0501","0501",3523,5.16300011e+01
"18","007","999","0518","0518",2977,4.36300011e+01
"18","007","999","0526","0526",19,2.80000001e-01
"18","007","999","0821","0821",206,3.01999998e+00
"18","008","999","0068","0068",17,2.50000000e-01
"18","008","999","0153","0153",130,1.88999999e+00
"18","008","999","0501","0501",4296,6.25099983e+01
"18","008","999","0518","0518",2091,3.04200001e+01
"18","008","999","0526","0526",92,1.34000003e+00
"18","008","999","0821","0821",247,3.58999991e+00
"18","009","999","0068","0068",27,5.00000000e-01
"18","009","999","0153","0153",131,2.44000006e+00
"18","009","999","0501","0501",3237,6.01899986e+01
"18","009","999","0518","0518",1040,1.93400002e+01
"18","009","999","0526","0526",40,7.40000010e-01
"18","009","999","0821","0821",903,1.67900009e+01
"18","010","999","0068","0068",78,5.60000002e-01
"18","010","999","0153","0153",169,1.22000003e+00
"18","010","999","0501","0501",8291,5.97200012e+01
"18","010","999","0518","0518",3012,2.16900005e+01
"18","010","999","0526","0526",668,4.80999994e+00
"18","010","999","0821","0821",1666,1.20000000e+01
"18","011","999","0068","0068",8,2.50000000e-01
"18","011","999","0153","0153",77,2.36999989e+00
"18","011","999","0501","0501",2020,6.20600014e+01
"18","011","999","0518","0518",879,2.70000000e+01
"18","011","999","0526","0526",102,3.13000011e+00
"18","011","999","0821","0821",169,5.19000006e+00
"18","012","999","0068","0068",132,4.69999999e-01
"18","012","999","0153","0153",530,1.88999999e+00
"18","012","999","0501","0501",19192,6.85000000e+01
"18","012","999","0518","0518",5047,1.80100002e+01
"18","012","999","0526","0526",260,9.30000007e-01
"18","012","999","0821","0821",2858,1.01999998e+01
"18","013","999","0068","0068",43,3.70000005e-01
"18","013","999","0153","0153",180,1.55999994e+00
"18","013","999","0501","0501",6558,5.67000008e+01
"18","013","999","0518","0518",3589,3.10300007e+01
"18","013","999","0526","0526",61,5.29999971e-01
"18","013","999","0821","0821",1136,9.81999969e+00
"18","014","999","0068","0068",25,2.70000011e-01
"18","014","999","0153","0153",221,2.40000010e+00
"18","014","999","0501","0501",5356,5.81199989e+01
"18","014","999","0518","0518",2949,3.20000000e+01
"18","014","999","0526","0526",117,1.26999998e+00
"18","014","999","0821","0821",547,5.94000006e+00
"18","015","999","0068","0068",67,3.30000013e-01
"18","015","999","0153","0153",146,7.09999979e-01
"18","015","999","0501","0501",8646,4.22900009e+01
"18","015","999","0518","0518",9487,4.64099998e+01
"18","015","999","0526","0526",103,5.00000000e-01
"18","015","999","0821","0821",1994,9.75000000e+00
"18","016","999","0068","0068",6,1.19999997e-01
"18","016","999","0153","0153",22,4.39999998e-01
"18","016","999","0501","0501",2751,5.50200005e+01
"18","016","999","0518","0518",2074,4.14799995e+01
"18","016","999","0526","0526",10,2.00000003e-01
"18","016","999","0821","0821",137,2.74000001e+00
"18","017","999","0068","0068",90,7.20000029e-01
"18","017","999","0153","0153",214,1.71000004e+00
"18","017","999","0501","0501",5498,4.39000015e+01
"18","017","999","0518","0518",4810,3.84099998e+01
"18","017","999","0526","0526",949,7.57999992e+00
"18","017","999","0821","0821",963,7.69000006e+00
"18","018","999","0068","0068",30,6.10000014e-01
"18","018","999","0153","0153",73,1.50000000e+00
"18","018","999","0501","0501",2849,5.83899994e+01
"18","018","999","0518","0518",1554,3.18500004e+01
"18","018","999","0526","0526",34,6.99999988e-01
"18","018","999","0821","0821",339,6.94999981e+00
"18","019","999","0068","0068",16,2.89999992e-01
"18","019","999","0153","0153",118,2.15000010e+00
"18","019","999","0501","0501",3674,6.68099976e+01
"18","019","999","0518","0518",1399,2.54400005e+01
"18","019","999","0526","0526",27,4.90000010e-01
"18","019","999","0821","0821",265,4.82000017e+00
"18","999","999","0068","0068",1905,4.79999989e-01
"18","999","999","0153","0153",5596,1.40999997e+00
"18","999","999","0501","0501",213244,5.35900002e+01
"18","999","999","0518","0518",121838,3.06200008e+01
"18","999","999","0526","0526",6760,1.70000005e+00
"18","999","999","0821","0821",48560,1.21999998e+01
"19","001","999","0057","0057",1115,1.01999998e+00
"19","001","999","0131","0131",18985,1.73600006e+01
"19","001","999","0133","0133",59363,5.42799988e+01
"19","001","999","0135","0135",29791,2.72399998e+01
"19","001","999","0665","0665",114,1.00000001e-01
"19","002","999","0057","0057",37,4.69999999e-01
"19","002","999","0131","0131",494,6.21000004e+00
"19","002","999","0133","0133",5317,6.68399963e+01
"19","002","999","0135","0135",2081,2.61599998e+01
"19","002","999","0665","0665",26,3.30000013e-01
"19","003","999","0057","0057",340,5.60000002e-01
"19","003","999","0131","0131",5853,9.64999962e+00
"19","003","999","0133","0133",32875,5.42200012e+01
"19","003","999","0135","0135",21311,3.51500015e+01
"19","003","999","0665","0665",252,4.19999987e-01
"19","004","999","0057","0057",25,2.00000003e-01
"19","004","999","0131","0131",594,4.67999983e+00
"19","004","999","0133","0133",8598,6.76900024e+01
"19","004","999","0135","0135",3482,2.74099998e+01
"19","004","999","0665","0665",3,1.99999996e-02
"19","005","999","0057","0057",3,9.00000036e-02
"19","005","999","0131","0131",356,1.11599998e+01
"19","005","999","0133","0133",2591,8.11999969e+01
"19","005","999","0135","0135",238,7.46000004e+00
"19","005","999","0665","0665",3,9.00000036e-02
"19","006","999","0057","0057",64,3.79999995e-01
"19","006","999","0131","0131",2130,1.24799995e+01
"19","006","999","0133","0133",9026,5.29000015e+01
"19","006","999","0135","0135",5825,3.41399994e+01
"19","006","999","0665","0665",18,1.09999999e-01
"19","007","999","0057","0057",22,1.89999998e-01
"19","007","999","0131","0131",2467,2.17800007e+01
"19","007","999","0133","0133",6076,5.36500015e+01
"19","007","999","0135","0135",2759,2.43600006e+01
"19","007","999","0665","0665",2,1.99999996e-02
"19","008","999","0057","0057",13,5.09999990e-01
"19","008","999","0131","0131",442,1.73600006e+01
"19","008","999","0133","0133",1689,6.63399963e+01
"19","008","999","0135","0135",402,1.57900000e+01
"19","008","999","0665","0665",0,0.00000000e+00
"19","009","999","0057","0057",22,3.49999994e-01
"19","009","999","0131","0131",272,4.26999998e+00
"19","009","999","0133","0133",4307,6.76100006e+01
"19","009","999","0135","0135",1765,2.77099991e+01
"19","009","999","0665","0665",4,5.99999987e-02
"19","999","999","0057","0057",1641,7.09999979e-01
"19","999","999","0131","0131",31593,1.36700001e+01
"19","999","999","0133","0133",129842,5.61699982e+01
"19","999","999","0135","0135",67654,2.92700005e+01
"19","999","999","0665","0665",422,1.80000007e-01
"20","001","999","0013","0013",17,2.99999993e-02
"20","001","999","0038","0038",150,2.50000000e-01
"20","001","999","0103","0103",1341,2.23000002e+00
"20","001","999","0701","3038",2968,9.60000038e+00
"20","001","999","0701","3077",27956,9.04000015e+01
"20","001","999","0702","3118",7508,2.71700001e+01
"20","001","999","0702","3121",20121,7.28300018e+01
"20","002","999","0013","0013",0,0.00000000e+00
"20","002","999","0038","0038",6,1.00000001e-01
"20","002","999","0103","0103",136,2.34999990e+00
"20","002","999","0701","3038",118,6.71999979e+00
"20","002","999","0701","3077",1638,9.32799988e+01
"20","002","999","0702","3118",2005,5.15000000e+01
"20","002","999","0702","3121",1888,4.85000000e+01
"20","003","999","0013","0013",0,0.00000000e+00
"20","003","999","0038","0038",14,2.39999995e-01
"20","003","999","0103","0103",102,1.72000003e+00
"20","003","999","0701","3038",479,1.77000008e+01
"20","003","999","0701","3077",2227,8.23000031e+01
"20","003","999","0702","3118",1317,4.23600006e+01
"20","003","999","0702","3121",1792,5.76399994e+01
"20","004","999","0013","0013",0,0.00000000e+00
"20","004","999","0038","0038",5,2.00000003e-01
"20","004","999","0103","0103",87,3.47000003e+00
"20","004","999","0701","3038",84,1.27299995e+01
"20","004","999","0701","3077",576,8.72699966e+01
"20","004","999","0702","3118",683,3.88499985e+01
"20","004","999","0702","3121",1075,6.11500015e+01
"20","005","999","0013","0013",9,1.19999997e-01
"20","005","999","0038","0038",24,3.30000013e-01
"20","005","999","0103","0103",77,1.04999995e+00
"20","005","999","0701","3038",353,1.52100000e+01
"20","005","999","0701","3077",1968,8.47900009e+01
"20","005","999","0702","3118",1657,3.39500008e+01
"20","005","999","0702","3121",3223,6.60500031e+01
"20","006","999","0013","0013",0,0.00000000e+00
"20","006","999","0038","0038",35,3.00000012e-01
"20","006","999","0103","0103",329,2.78999996e+00
"20","006","999","0701","3038",560,1.66000004e+01
"20","006","999","0701","3077",2814,8.34000015e+01
"20","006","999","0702","3118",1519,1.88899994e+01
"20","006","999","0702","3121",6523,8.11100006e+01
"20","007","999","0013","0013",176,2.50000000e-01
"20","007","999","0038","0038",209,3.00000012e-01
"20","007","999","0103","0103",1549,2.20000005e+00
"20","007","999","0701","3038",3254,9.78999996e+00
"20","007","999","0701","3077",29995,9.02099991e+01
"20","007","999","0702","3118",12775,3.63699989e+01
"20","007","999","0702","3121",22347,6.36300011e+01
"20","999","999","0013","0013",202,1.19999997e-01
"20","999","999","0038","0038",443,2.70000011e-01
"20","999","999","0103","0103",3621,2.21000004e+00
"20","999","999","0701","3038",7816,1.04200001e+01
"20","999","999","0701","3077",67174,8.95800018e+01
"20","999","999","0702","3118",27464,3.25299988e+01
"20","999","999","0702","3121",56969,6.74700012e+01
"88","003","999","0131","0131",122387,4.03499985e+01
"88","003","999","0132","0132",7755,2.55999994e+00
"88","003","999","0137","0137",14461,4.76999998e+00
"88","003","999","0138","0138",60214,1.98500004e+01
"88","003","999","0145","0145",98481,3.24700012e+01
"88","004","999","0131","0131",78451,3.67500000e+01
"88","004","999","0132","0132",5719,2.68000007e+00
"88","004","999","0137","0137",9314,4.36000013e+00
"88","004","999","0138","0138",35671,1.67099991e+01
"88","004","999","0145","0145",84324,3.95000000e+01
"88","011","999","0131","0131",72345,3.99799995e+01
"88","011","999","0132","0132",4189,2.30999994e+00
"88","011","999","0137","0137",8595,4.75000000e+00
"88","011","999","0138","0138",37117,2.05100002e+01
"88","011","999","0145","0145",58728,3.24500008e+01
"88","036","999","0131","0131",63941,4.01300011e+01
"88","036","999","0132","0132",3185,2.00000000e+00
"88","036","999","0137","0137",6709,4.21000004e+00
"88","036","999","0138","0138",30020,1.88400002e+01
"88","036","999","0145","0145",55468,3.48100014e+01
"88","038","999","0131","0131",93712,4.71699982e+01
"88","038","999","0132","0132",3814,1.91999996e+00
"88","038","999","0137","0137",8271,4.15999985e+00
"88","038","999","0138","0138",44052,2.21700001e+01
"88","038","999","0145","0145",48835,2.45799999e+01
"88","052","999","0131","0131",77197,3.23899994e+01
"88","052","999","0132","0132",5855,2.46000004e+00
"88","052","999","0137","0137",10015,4.19999981e+00
"88","052","999","0138","0138",49785,2.08899994e+01
"88","052","999","0145","0145",95478,4.00600014e+01
"88","053","999","0131","0131",57035,3.49000015e+01
"88","053","999","0132","0132",3451,2.10999990e+00
"88","053","999","0137","0137",6519,3.99000001e+00
"88","053","999","0138","0138",37575,2.29899998e+01
"88","053","999","0145","0145",58829,3.60000000e+01
"88","061","999","0131","0131",331642,4.66599998e+01
"88","061","999","0132","0132",15735,2.21000004e+00
"88","061","999","0137","0137",29880,4.19999981e+00
"88","061","999","0138","0138",135300,1.90400009e+01
"88","061","999","0145","0145",198166,2.78799992e+01
"88","062","999","0131","0131",95815,3.43400002e+01
"88","062","999","0132","0132",6653,2.38000011e+00
"88","062","999","0137","0137",11901,4.26000023e+00
"88","062","999","0138","0138",51614,1.85000000e+01
"88","062","999","0145","0145",113067,4.05200005e+01
"88","070","999","0131","0131",151661,4.22400017e+01
"88","070","999","0132","0132",9625,2.68000007e+00
"88","070","999","0137","0137",15636,4.36000013e+00
"88","070","999","0138","0138",59672,1.66200008e+01
"88","070","999","0145","0145",122413,3.40999985e+01
"88","077","999","0131","0131",125461,4.60699997e+01
"88","077","999","0132","0132",6089,2.24000001e+00
"88","077","999","0137","0137",10455,3.83999991e+00
"88","077","999","0138","0138",59886,2.19899998e+01
"88","077","999","0145","0145",70418,2.58600006e+01
"88","079","999","0131","0131",102561,4.44099998e+01
"88","079","999","0132","0132",5335,2.30999994e+00
"88","079","999","0137","0137",8439,3.65000010e+00
"88","079","999","0138","0138",55181,2.38899994e+01
"88","079","999","0145","0145",59436,2.57399998e+01
"88","080","999","0131","0131",60483,2.95200005e+01
"88","080","999","0132","0132",7668,3.74000001e+00
"88","080","999","0137","0137",7913,3.85999990e+00
"88","080","999","0138","0138",35355,1.72600002e+01
"88","080","999","0145","0145",93454,4.56199989e+01
"88","092","999","0131","0131",115115,3.57200012e+01
"88","092","999","0132","0132",6248,1.94000006e+00
"88","092","999","0137","0137",12699,3.94000006e+00
"88","092","999","0138","0138",55134,1.71100006e+01
"88","092","999","0145","0145",133083,4.12900009e+01
"88","105","999","0131","0131",25291,2.71000004e+01
"88","105","999","0132","0132",1821,1.95000005e+00
"88","105","999","0137","0137",3154,3.38000011e+00
"88","105","999","0138","0138",30072,3.22200012e+01
"88","105","999","0145","0145",32989,3.53499985e+01
"88","106","999","0131","0131",39014,1.87999992e+01
"88","106","999","0132","0132",5762,2.77999997e+00
"88","106","999","0137","0137",6895,3.31999993e+00
"88","106","999","0138","0138",29968,1.44399996e+01
"88","106","999","0145","0145",125916,6.06699982e+01
"88","113","999","0131","0131",58374,2.65499992e+01
"88","113","999","0132","0132",4978,2.25999999e+00
"88","113","999","0137","0137",9721,4.42000008e+00
"88","113","999","0138","0138",78932,3.59099998e+01
"88","113","999","0145","0145",67820,3.08500004e+01
"88","118","999","0131","0131",65960,3.09200001e+01
"88","118","999","0132","0132",5472,2.56999993e+00
"88","118","999","0137","0137",8933,4.19000006e+00
"88","118","999","0138","0138",42869,2.01000004e+01
"88","118","999","0145","0145",90067,4.22299995e+01
"88","122","999","0131","0131",33437,1.84300003e+01
"88","122","999","0132","0132",7101,3.91000009e+00
"88","122","999","0137","0137",7268,4.01000023e+00
"88","122","999","0138","0138",24517,1.35100002e+01
"88","122","999","0145","0145",109150,6.01500015e+01
"88","129","999","0131","0131",69587,4.75200005e+01
"88","129","999","0132","0132",2453,1.67999995e+00
"88","129","999","0137","0137",5913,4.03999996e+00
"88","129","999","0138","0138",31950,2.18199997e+01
"88","129","999","0145","0145",36540,2.49500008e+01
"88","130","999","0131","0131",75165,4.01699982e+01
"88","130","999","0132","0132",2613,1.39999998e+00
"88","130","999","0137","0137",7311,3.91000009e+00
"88","130","999","0138","0138",58603,3.13199997e+01
"88","130","999","0145","0145",43405,2.32000008e+01
"88","132","999","0131","0131",37165,4.32000008e+01
"88","132","999","0132","0132",1626,1.88999999e+00
"88","132","999","0137","0137",3654,4.25000000e+00
"88","132","999","0138","0138",17420,2.02500000e+01
"88","132","999","0145","0145",26163,3.04099998e+01
"88","133","999","0131","0131",35654,3.34199982e+01
"88","133","999","0132","0132",4059,3.79999995e+00
"88","133","999","0137","0137",4367,4.09000015e+00
"88","133","999","0138","0138",21498,2.01499996e+01
"88","133","999","0145","0145",41115,3.85400009e+01
"88","134","999","0131","0131",38907,3.51500015e+01
"88","134","999","0132","0132",2988,2.70000005e+00
"88","134","999","0137","0137",4435,4.01000023e+00
"88","134","999","0138","0138",25473,2.30100002e+01
"88","134","999","0145","0145",38883,3.51300011e+01
"88","999","999","0131","0131",2026360,3.75999985e+01
"88","999","999","0132","0132",130194,2.42000008e+00
"88","999","999","0137","0137",222458,4.13000011e+00
"88","999","999","0138","0138",1107878,2.05599995e+01
"88","999","999","0145","0145",1902228,3.52999992e+01
